level,unit,season,metric,variant,n,spearman_rho,p
country,DK,DJF,precip_days,anom_dt,76,0.0533,0.6475
country,DK,DJF,thaw_days,value,62,-0.0770,0.5517
country,DK,DJF,thaw_days,anom,62,-0.0767,0.5533
country,DK,DJF,thaw_days,anom_dt,62,-0.0599,0.6440
country,DK,DJF,tmax_mean,value,62,-0.0382,0.7681
country,DK,DJF,tmax_mean,anom,62,-0.0416,0.7482
country,DK,DJF,tmax_mean,anom_dt,62,-0.0216,0.8678
country,DK,DJF,tmean,value,71,0.0964,0.4238
country,DK,DJF,tmean,anom,54,0.1027,0.4599
country,DK,DJF,tmean,anom_dt,71,0.0989,0.4117
country,DK,DJF,tmin_mean,value,71,0.0468,0.6982
country,DK,DJF,tmin_mean,anom,71,0.0525,0.6639
country,DK,DJF,tmin_mean,anom_dt,71,0.0424,0.7258
country,DK,JFM,frost_days,value,71,-0.0176,0.8841
country,DK,JFM,frost_days,anom,71,-0.0164,0.8921
country,DK,JFM,frost_days,anom_dt,71,-0.0087,0.9424
country,DK,JFM,ice_days,value,61,0.1157,0.3747
country,DK,JFM,ice_days,anom,61,0.1136,0.3835
country,DK,JFM,ice_days,anom_dt,61,0.0928,0.4768
country,DK,JFM,precip,value,75,0.1457,0.2123
country,DK,JFM,precip,anom,75,0.1339,0.2520
country,DK,JFM,precip,anom_dt,75,0.1449,0.2150
country,DK,JFM,precip_days,value,75,0.1358,0.2455
country,DK,JFM,precip_days,anom,75,0.0540,0.6454
country,DK,JFM,precip_days,anom_dt,75,0.1271,0.2771
country,DK,JFM,thaw_days,value,61,-0.0919,0.4810
country,DK,JFM,thaw_days,anom,61,-0.0990,0.4476
country,DK,JFM,thaw_days,anom_dt,61,-0.0777,0.5518
country,DK,JFM,tmax_mean,value,61,-0.0371,0.7767
country,DK,JFM,tmax_mean,anom,61,-0.0469,0.7194
country,DK,JFM,tmax_mean,anom_dt,61,-0.0303,0.8167
country,DK,JFM,tmean,value,74,0.0369,0.7548
country,DK,JFM,tmean,anom,74,0.0490,0.6785
country,DK,JFM,tmean,anom_dt,74,0.0674,0.5682
country,DK,JFM,tmin_mean,value,71,0.0326,0.7873
country,DK,JFM,tmin_mean,anom,71,0.0311,0.7968
country,DK,JFM,tmin_mean,anom_dt,71,0.0262,0.8286
country,DK,NDJFM,frost_days,value,71,-0.0364,0.7633
country,DK,NDJFM,frost_days,anom,71,-0.0464,0.7007
country,DK,NDJFM,frost_days,anom_dt,71,-0.0460,0.7035
country,DK,NDJFM,ice_days,value,61,0.0655,0.6161
country,DK,NDJFM,ice_days,anom,61,0.0663,0.6116
country,DK,NDJFM,ice_days,anom_dt,61,0.0626,0.6316
country,DK,NDJFM,precip,value,75,0.2066,0.0753
country,DK,NDJFM,precip,anom,75,0.1614,0.1665
country,DK,NDJFM,precip,anom_dt,75,0.1818,0.1186
country,DK,NDJFM,precip_days,value,75,0.0874,0.4561
country,DK,NDJFM,precip_days,anom,75,-0.0046,0.9687
country,DK,NDJFM,precip_days,anom_dt,75,0.0800,0.4950
country,DK,NDJFM,thaw_days,value,61,-0.0587,0.6534
country,DK,NDJFM,thaw_days,anom,61,-0.0541,0.6791
country,DK,NDJFM,thaw_days,anom_dt,61,-0.0449,0.7310
country,DK,NDJFM,tmax_mean,value,61,-0.0151,0.9081
country,DK,NDJFM,tmax_mean,anom,61,-0.0159,0.9029
country,DK,NDJFM,tmax_mean,anom_dt,61,0.0055,0.9663
country,DK,NDJFM,tmean,value,73,0.1111,0.3492
country,DK,NDJFM,tmean,anom,54,0.1321,0.3410
country,DK,NDJFM,tmean,anom_dt,73,0.1473,0.2136
country,DK,NDJFM,tmin_mean,value,71,0.0930,0.4406
country,DK,NDJFM,tmin_mean,anom,71,0.1082,0.3692
country,DK,NDJFM,tmin_mean,anom_dt,71,0.1024,0.3953
country,FI,DJF,frost_days,value,77,0.0221,0.8490
country,FI,DJF,frost_days,anom,77,0.0378,0.7439
country,FI,DJF,frost_days,anom_dt,77,-0.0119,0.9183
country,FI,DJF,ice_days,value,77,-0.0623,0.5902
country,FI,DJF,ice_days,anom,77,-0.0527,0.6489
country,FI,DJF,ice_days,anom_dt,77,-0.0647,0.5763
country,FI,DJF,precip,value,77,-0.1303,0.2588
country,FI,DJF,precip,anom,77,-0.1290,0.2635
country,FI,DJF,precip,anom_dt,77,-0.1152,0.3186
country,FI,DJF,precip_days,value,77,-0.1074,0.3524
country,FI,DJF,precip_days,anom,77,-0.1054,0.3617
country,FI,DJF,precip_days,anom_dt,77,-0.0974,0.3996
country,FI,DJF,rain_on_snow_days,value,77,-0.0340,0.7691
country,FI,DJF,rain_on_snow_days,anom,77,-0.0158,0.8915
country,FI,DJF,rain_on_snow_days,anom_dt,77,-0.0361,0.7555
country,FI,DJF,snow_cover_days,value,77,-0.1250,0.2788
country,FI,DJF,snow_cover_days,anom,77,-0.1014,0.3804
country,FI,DJF,snow_cover_days,anom_dt,77,-0.1459,0.2056
country,FI,DJF,snow_depth,value,77,-0.0605,0.6014
country,FI,DJF,snow_depth,anom,77,-0.0285,0.8055
country,FI,DJF,snow_depth,anom_dt,77,-0.0364,0.7534
country,FI,DJF,snow_max,value,77,-0.0527,0.6488
country,FI,DJF,snow_max,anom,77,-0.0208,0.8576
country,FI,DJF,snow_max,anom_dt,77,-0.0398,0.7313
country,FI,DJF,thaw_days,value,77,0.0720,0.5336
country,FI,DJF,thaw_days,anom,77,0.0571,0.6221
country,FI,DJF,thaw_days,anom_dt,77,0.0648,0.5755
country,FI,DJF,tmax_mean,value,77,0.0194,0.8673
country,FI,DJF,tmax_mean,anom,77,0.0149,0.8974
country,FI,DJF,tmax_mean,anom_dt,77,0.0342,0.7680
country,FI,DJF,tmean,value,77,0.0226,0.8454
country,FI,DJF,tmean,anom,77,0.0140,0.9039
country,FI,DJF,tmean,anom_dt,77,0.0268,0.8170
country,FI,DJF,tmin_mean,value,77,-0.0056,0.9613
country,FI,DJF,tmin_mean,anom,77,-0.0010,0.9930
country,FI,DJF,tmin_mean,anom_dt,77,0.0064,0.9560
country,FI,JFM,frost_days,value,77,-0.1213,0.2933
country,FI,JFM,frost_days,anom,77,-0.1161,0.3145
country,FI,JFM,frost_days,anom_dt,77,-0.1566,0.1739
country,FI,JFM,ice_days,value,77,-0.0737,0.5239
country,FI,JFM,ice_days,anom,77,-0.0616,0.5948
country,FI,JFM,ice_days,anom_dt,77,-0.1133,0.3267
country,FI,JFM,precip,value,77,0.0089,0.9388
country,FI,JFM,precip,anom,77,0.0152,0.8958
country,FI,JFM,precip,anom_dt,77,-0.0072,0.9505
country,FI,JFM,precip_days,value,77,0.0109,0.9252
country,FI,JFM,precip_days,anom,77,0.0384,0.7403
country,FI,JFM,precip_days,anom_dt,77,0.0249,0.8301
country,FI,JFM,rain_on_snow_days,value,77,0.0854,0.4604
country,FI,JFM,rain_on_snow_days,anom,77,0.0923,0.4248
country,FI,JFM,rain_on_snow_days,anom_dt,77,0.1083,0.3486
country,FI,JFM,snow_cover_days,value,77,-0.1504,0.1918
country,FI,JFM,snow_cover_days,anom,77,-0.1085,0.3476
country,FI,JFM,snow_cover_days,anom_dt,77,-0.1255,0.2769
country,FI,JFM,snow_depth,value,77,-0.0588,0.6115
country,FI,JFM,snow_depth,anom,77,-0.0359,0.7566
country,FI,JFM,snow_depth,anom_dt,77,-0.0706,0.5418
country,FI,JFM,snow_max,value,77,-0.1027,0.3741
country,FI,JFM,snow_max,anom,77,-0.0327,0.7774
country,FI,JFM,snow_max,anom_dt,77,-0.1235,0.2847
country,FI,JFM,thaw_days,value,77,0.0733,0.5266
country,FI,JFM,thaw_days,anom,77,0.0682,0.5556
country,FI,JFM,thaw_days,anom_dt,77,0.1170,0.3111
country,FI,JFM,tmax_mean,value,77,0.0443,0.7019
country,FI,JFM,tmax_mean,anom,77,0.0406,0.7259
country,FI,JFM,tmax_mean,anom_dt,77,0.0154,0.8941
country,FI,JFM,tmean,value,77,0.0263,0.8206
country,FI,JFM,tmean,anom,77,0.0183,0.8747
country,FI,JFM,tmean,anom_dt,77,0.0099,0.9318
country,FI,JFM,tmin_mean,value,77,0.0122,0.9159
country,FI,JFM,tmin_mean,anom,77,0.0012,0.9920
country,FI,JFM,tmin_mean,anom_dt,77,0.0001,0.9996
country,FI,NDJFM,frost_days,value,77,-0.0861,0.4568
country,FI,NDJFM,frost_days,anom,77,-0.0632,0.5853
country,FI,NDJFM,frost_days,anom_dt,77,-0.0992,0.3906
country,FI,NDJFM,ice_days,value,77,-0.0681,0.5561
country,FI,NDJFM,ice_days,anom,77,-0.0468,0.6863
country,FI,NDJFM,ice_days,anom_dt,77,-0.0624,0.5899
country,FI,NDJFM,precip,value,77,-0.0430,0.7106
country,FI,NDJFM,precip,anom,77,-0.0515,0.6565
country,FI,NDJFM,precip,anom_dt,77,-0.0463,0.6894
country,FI,NDJFM,precip_days,value,77,-0.0215,0.8530
country,FI,NDJFM,precip_days,anom,77,-0.0321,0.7814
country,FI,NDJFM,precip_days,anom_dt,77,-0.0317,0.7844
country,FI,NDJFM,rain_on_snow_days,value,77,0.0920,0.4259
country,FI,NDJFM,rain_on_snow_days,anom,77,0.0845,0.4648
country,FI,NDJFM,rain_on_snow_days,anom_dt,77,0.0865,0.4543
country,FI,NDJFM,snow_cover_days,value,77,-0.1333,0.2479
country,FI,NDJFM,snow_cover_days,anom,77,-0.1166,0.3127
country,FI,NDJFM,snow_cover_days,anom_dt,77,-0.1475,0.2005
country,FI,NDJFM,snow_depth,value,77,-0.0602,0.6027
country,FI,NDJFM,snow_depth,anom,77,-0.0101,0.9305
country,FI,NDJFM,snow_depth,anom_dt,77,-0.0585,0.6133
country,FI,NDJFM,snow_max,value,77,-0.1029,0.3733
country,FI,NDJFM,snow_max,anom,77,-0.0395,0.7332
country,FI,NDJFM,snow_max,anom_dt,77,-0.1205,0.2964
country,FI,NDJFM,thaw_days,value,77,0.0776,0.5023
country,FI,NDJFM,thaw_days,anom,77,0.0522,0.6518
country,FI,NDJFM,thaw_days,anom_dt,77,0.0737,0.5243
country,FI,NDJFM,tmax_mean,value,77,0.0509,0.6604
country,FI,NDJFM,tmax_mean,anom,77,0.0404,0.7272
country,FI,NDJFM,tmax_mean,anom_dt,77,0.0476,0.6812
country,FI,NDJFM,tmean,value,77,0.0499,0.6665
country,FI,NDJFM,tmean,anom,77,0.0420,0.7171
country,FI,NDJFM,tmean,anom_dt,77,0.0553,0.6326
country,FI,NDJFM,tmin_mean,value,77,0.0495,0.6687
country,FI,NDJFM,tmin_mean,anom,77,0.0376,0.7454
country,FI,NDJFM,tmin_mean,anom_dt,77,0.0484,0.6758
country,IS,DJF,frost_days,value,77,-0.0358,0.7569
country,IS,DJF,frost_days,anom,77,-0.0455,0.6942
country,IS,DJF,frost_days,anom_dt,77,-0.0404,0.7270
country,IS,DJF,ice_days,value,77,0.0280,0.8092
country,IS,DJF,ice_days,anom,77,0.0025,0.9826
country,IS,DJF,ice_days,anom_dt,77,0.0262,0.8210
country,IS,DJF,precip,value,50,-0.0206,0.8871
country,IS,DJF,precip,anom_dt,50,-0.0394,0.7860
country,IS,DJF,precip_days,value,50,-0.1134,0.4328
country,IS,DJF,precip_days,anom_dt,50,-0.1337,0.3545
country,IS,DJF,thaw_days,value,77,-0.0242,0.8347
country,IS,DJF,thaw_days,anom,77,0.0014,0.9907
country,IS,DJF,thaw_days,anom_dt,77,-0.0329,0.7764
country,IS,DJF,tmax_mean,value,77,-0.0113,0.9224
country,IS,DJF,tmax_mean,anom,77,-0.0048,0.9670
country,IS,DJF,tmax_mean,anom_dt,77,-0.0205,0.8595
country,IS,DJF,tmean,value,77,0.0039,0.9732
country,IS,DJF,tmean,anom,77,0.0029,0.9800
country,IS,DJF,tmean,anom_dt,77,-0.0192,0.8684
country,IS,DJF,tmin_mean,value,77,0.0454,0.6948
country,IS,DJF,tmin_mean,anom,77,0.0658,0.5695
country,IS,DJF,tmin_mean,anom_dt,77,0.0455,0.6942
country,IS,JFM,frost_days,value,77,0.0252,0.8280
country,IS,JFM,frost_days,anom,77,0.0308,0.7901
country,IS,JFM,frost_days,anom_dt,77,0.0388,0.7375
country,IS,JFM,ice_days,value,77,0.0837,0.4690
country,IS,JFM,ice_days,anom,77,0.0764,0.5091
country,IS,JFM,ice_days,anom_dt,77,0.0589,0.6111
country,IS,JFM,precip,value,50,0.0266,0.8545
country,IS,JFM,precip,anom_dt,50,-0.0146,0.9196
country,IS,JFM,precip_days,value,50,-0.0668,0.6448
country,IS,JFM,precip_days,anom_dt,50,-0.0635,0.6614
country,IS,JFM,thaw_days,value,77,-0.0752,0.5159
country,IS,JFM,thaw_days,anom,77,-0.0723,0.5322
country,IS,JFM,thaw_days,anom_dt,77,-0.0637,0.5821
country,IS,JFM,tmax_mean,value,77,-0.0547,0.6366
country,IS,JFM,tmax_mean,anom,77,-0.0634,0.5838
country,IS,JFM,tmax_mean,anom_dt,77,-0.0763,0.5097
country,IS,JFM,tmean,value,77,-0.0613,0.5965
country,IS,JFM,tmean,anom,77,-0.0598,0.6054
country,IS,JFM,tmean,anom_dt,77,-0.0869,0.4526
country,IS,JFM,tmin_mean,value,77,-0.0482,0.6769
country,IS,JFM,tmin_mean,anom,77,-0.0317,0.7842
country,IS,JFM,tmin_mean,anom_dt,77,-0.0418,0.7179
country,IS,NDJFM,frost_days,value,77,-0.0973,0.4001
country,IS,NDJFM,frost_days,anom,77,-0.1197,0.2999
country,IS,NDJFM,frost_days,anom_dt,77,-0.1162,0.3144
country,IS,NDJFM,ice_days,value,77,0.0012,0.9919
country,IS,NDJFM,ice_days,anom,77,-0.0113,0.9221
country,IS,NDJFM,ice_days,anom_dt,77,-0.0306,0.7916
country,IS,NDJFM,precip,value,48,0.0815,0.5820
country,IS,NDJFM,precip,anom_dt,48,0.0829,0.5754
country,IS,NDJFM,precip_days,value,48,-0.0402,0.7862
country,IS,NDJFM,precip_days,anom_dt,48,-0.0307,0.8361
country,IS,NDJFM,thaw_days,value,77,-0.0126,0.9134
country,IS,NDJFM,thaw_days,anom,77,0.0111,0.9236
country,IS,NDJFM,thaw_days,anom_dt,77,0.0261,0.8216
country,IS,NDJFM,tmax_mean,value,77,0.0035,0.9757
country,IS,NDJFM,tmax_mean,anom,77,0.0061,0.9578
country,IS,NDJFM,tmax_mean,anom_dt,77,-0.0054,0.9625
country,IS,NDJFM,tmean,value,77,0.0320,0.7824
country,IS,NDJFM,tmean,anom,77,0.0330,0.7754
country,IS,NDJFM,tmean,anom_dt,77,0.0258,0.8240
country,IS,NDJFM,tmin_mean,value,77,0.0731,0.5273
country,IS,NDJFM,tmin_mean,anom,77,0.0980,0.3964
country,IS,NDJFM,tmin_mean,anom_dt,77,0.1217,0.2917
country,NO,DJF,frost_days,value,77,-0.0127,0.9124
country,NO,DJF,frost_days,anom,77,0.0002,0.9988
country,NO,DJF,frost_days,anom_dt,77,-0.0402,0.7288
country,NO,DJF,ice_days,value,77,-0.0151,0.8963
country,NO,DJF,ice_days,anom,77,0.0023,0.9844
country,NO,DJF,ice_days,anom_dt,77,0.0099,0.9317
country,NO,DJF,precip,value,77,-0.0161,0.8892
country,NO,DJF,precip,anom,77,0.0208,0.8576
country,NO,DJF,precip,anom_dt,77,0.0142,0.9025
country,NO,DJF,precip_days,value,77,0.0034,0.9764
country,NO,DJF,precip_days,anom,77,0.0285,0.8058
country,NO,DJF,precip_days,anom_dt,77,0.0357,0.7580
country,NO,DJF,rain_on_snow_days,value,77,0.0890,0.4412
country,NO,DJF,rain_on_snow_days,anom,77,0.0529,0.6480
country,NO,DJF,rain_on_snow_days,anom_dt,77,0.0402,0.7287
country,NO,DJF,snow_cover_days,value,77,-0.0355,0.7594
country,NO,DJF,snow_cover_days,anom,77,0.0224,0.8463
country,NO,DJF,snow_cover_days,anom_dt,77,0.0297,0.7974
country,NO,DJF,snow_depth,value,77,-0.0885,0.4442
country,NO,DJF,snow_depth,anom,77,-0.0615,0.5950
country,NO,DJF,snow_depth,anom_dt,77,-0.0609,0.5989
country,NO,DJF,snow_max,value,77,-0.0580,0.6164
country,NO,DJF,snow_max,anom,77,-0.0150,0.8967
country,NO,DJF,snow_max,anom_dt,77,-0.0051,0.9651
country,NO,DJF,thaw_days,value,77,0.0226,0.8450
country,NO,DJF,thaw_days,anom,77,0.0097,0.9335
country,NO,DJF,thaw_days,anom_dt,77,0.0059,0.9594
country,NO,DJF,tmax_mean,value,77,0.0166,0.8859
country,NO,DJF,tmax_mean,anom,77,0.0040,0.9725
country,NO,DJF,tmax_mean,anom_dt,77,-0.0014,0.9904
country,NO,DJF,tmean,value,77,0.0060,0.9586
country,NO,DJF,tmean,anom,77,-0.0017,0.9885
country,NO,DJF,tmean,anom_dt,77,-0.0035,0.9758
country,NO,DJF,tmin_mean,value,77,0.0007,0.9952
country,NO,DJF,tmin_mean,anom,77,-0.0105,0.9278
country,NO,DJF,tmin_mean,anom_dt,77,-0.0073,0.9494
country,NO,JFM,frost_days,value,77,-0.0517,0.6554
country,NO,JFM,frost_days,anom,77,-0.0327,0.7780
country,NO,JFM,frost_days,anom_dt,77,-0.0679,0.5575
country,NO,JFM,ice_days,value,77,0.0078,0.9464
country,NO,JFM,ice_days,anom,77,0.0157,0.8925
country,NO,JFM,ice_days,anom_dt,77,0.0137,0.9058
country,NO,JFM,precip,value,77,0.0309,0.7900
country,NO,JFM,precip,anom,77,0.0247,0.8312
country,NO,JFM,precip,anom_dt,77,0.0352,0.7609
country,NO,JFM,precip_days,value,77,0.0356,0.7582
country,NO,JFM,precip_days,anom,77,0.0341,0.7684
country,NO,JFM,precip_days,anom_dt,77,0.0411,0.7227
country,NO,JFM,rain_on_snow_days,value,77,0.0098,0.9328
country,NO,JFM,rain_on_snow_days,anom,77,-0.0093,0.9360
country,NO,JFM,rain_on_snow_days,anom_dt,77,0.0062,0.9572
country,NO,JFM,snow_cover_days,value,77,-0.0475,0.6816
country,NO,JFM,snow_cover_days,anom,77,0.0092,0.9370
country,NO,JFM,snow_cover_days,anom_dt,77,0.0036,0.9754
country,NO,JFM,snow_depth,value,77,-0.0806,0.4861
country,NO,JFM,snow_depth,anom,77,-0.0298,0.7970
country,NO,JFM,snow_depth,anom_dt,77,-0.0171,0.8828
country,NO,JFM,snow_max,value,77,-0.0895,0.4387
country,NO,JFM,snow_max,anom,77,-0.0296,0.7983
country,NO,JFM,snow_max,anom_dt,77,-0.0259,0.8233
country,NO,JFM,thaw_days,value,77,-0.0099,0.9318
country,NO,JFM,thaw_days,anom,77,-0.0196,0.8656
country,NO,JFM,thaw_days,anom_dt,77,-0.0105,0.9281
country,NO,JFM,tmax_mean,value,77,-0.0161,0.8894
country,NO,JFM,tmax_mean,anom,77,-0.0166,0.8858
country,NO,JFM,tmax_mean,anom_dt,77,-0.0041,0.9718
country,NO,JFM,tmean,value,77,-0.0295,0.7987
country,NO,JFM,tmean,anom,77,-0.0195,0.8662
country,NO,JFM,tmean,anom_dt,77,-0.0201,0.8620
country,NO,JFM,tmin_mean,value,77,-0.0147,0.8987
country,NO,JFM,tmin_mean,anom,77,-0.0238,0.8371
country,NO,JFM,tmin_mean,anom_dt,77,-0.0240,0.8357
country,NO,NDJFM,frost_days,value,77,-0.0687,0.5528
country,NO,NDJFM,frost_days,anom,77,-0.0471,0.6843
country,NO,NDJFM,frost_days,anom_dt,77,-0.0545,0.6380
country,NO,NDJFM,ice_days,value,77,-0.0171,0.8824
country,NO,NDJFM,ice_days,anom,77,0.0045,0.9687
country,NO,NDJFM,ice_days,anom_dt,77,-0.0250,0.8293
country,NO,NDJFM,precip,value,77,-0.0704,0.5432
country,NO,NDJFM,precip,anom,77,-0.0492,0.6709
country,NO,NDJFM,precip,anom_dt,77,-0.0478,0.6797
country,NO,NDJFM,precip_days,value,77,-0.0406,0.7260
country,NO,NDJFM,precip_days,anom,77,-0.0203,0.8609
country,NO,NDJFM,precip_days,anom_dt,77,-0.0017,0.9881
country,NO,NDJFM,rain_on_snow_days,value,77,0.0260,0.8227
country,NO,NDJFM,rain_on_snow_days,anom,77,-0.0092,0.9365
country,NO,NDJFM,rain_on_snow_days,anom_dt,77,0.0228,0.8439
country,NO,NDJFM,snow_cover_days,value,77,-0.0334,0.7729
country,NO,NDJFM,snow_cover_days,anom,77,-0.0091,0.9376
country,NO,NDJFM,snow_cover_days,anom_dt,77,-0.0105,0.9275
country,NO,NDJFM,snow_depth,value,77,-0.1089,0.3459
country,NO,NDJFM,snow_depth,anom,77,-0.0740,0.5227
country,NO,NDJFM,snow_depth,anom_dt,77,-0.0691,0.5507
country,NO,NDJFM,snow_max,value,77,-0.0922,0.4250
country,NO,NDJFM,snow_max,anom,77,-0.0313,0.7872
country,NO,NDJFM,snow_max,anom_dt,77,-0.0480,0.6786
country,NO,NDJFM,thaw_days,value,77,0.0214,0.8532
country,NO,NDJFM,thaw_days,anom,77,0.0039,0.9730
country,NO,NDJFM,thaw_days,anom_dt,77,0.0257,0.8247
country,NO,NDJFM,tmax_mean,value,77,0.0256,0.8248
country,NO,NDJFM,tmax_mean,anom,77,0.0169,0.8840
country,NO,NDJFM,tmax_mean,anom_dt,77,0.0083,0.9426
country,NO,NDJFM,tmean,value,77,0.0384,0.7400
country,NO,NDJFM,tmean,anom,77,0.0241,0.8353
country,NO,NDJFM,tmean,anom_dt,77,0.0180,0.8765
country,NO,NDJFM,tmin_mean,value,77,0.0370,0.7492
country,NO,NDJFM,tmin_mean,anom,77,0.0271,0.8147
country,NO,NDJFM,tmin_mean,anom_dt,77,0.0134,0.9082
country,NORDIC,DJF,frost_days,value,77,-0.0071,0.9511
country,NORDIC,DJF,frost_days,anom,77,-0.0014,0.9903
country,NORDIC,DJF,frost_days,anom_dt,77,-0.0145,0.9004
country,NORDIC,DJF,ice_days,value,77,0.0053,0.9636
country,NORDIC,DJF,ice_days,anom,77,-0.0198,0.8641
country,NORDIC,DJF,ice_days,anom_dt,77,-0.0224,0.8466
country,NORDIC,DJF,precip,value,77,-0.0086,0.9407
country,NORDIC,DJF,precip,anom,77,-0.0677,0.5586
country,NORDIC,DJF,precip,anom_dt,77,-0.0667,0.5641
country,NORDIC,DJF,precip_days,value,77,-0.0541,0.6404
country,NORDIC,DJF,precip_days,anom,77,-0.0630,0.5863
country,NORDIC,DJF,precip_days,anom_dt,77,-0.1030,0.3729
country,NORDIC,DJF,rain_on_snow_days,value,77,0.0129,0.9113
country,NORDIC,DJF,rain_on_snow_days,anom,77,-0.0171,0.8830
country,NORDIC,DJF,rain_on_snow_days,anom_dt,77,0.0097,0.9332
country,NORDIC,DJF,snow_cover_days,value,77,-0.0535,0.6443
country,NORDIC,DJF,snow_cover_days,anom,77,-0.0409,0.7241
country,NORDIC,DJF,snow_cover_days,anom_dt,77,-0.0285,0.8056
country,NORDIC,DJF,snow_depth,value,77,-0.0210,0.8560
country,NORDIC,DJF,snow_depth,anom,77,-0.0151,0.8965
country,NORDIC,DJF,snow_depth,anom_dt,77,-0.0033,0.9772
country,NORDIC,DJF,snow_max,value,77,0.0307,0.7908
country,NORDIC,DJF,snow_max,anom,77,0.0462,0.6902
country,NORDIC,DJF,snow_max,anom_dt,77,0.0676,0.5591
country,NORDIC,DJF,thaw_days,value,77,-0.0015,0.9899
country,NORDIC,DJF,thaw_days,anom,77,0.0278,0.8106
country,NORDIC,DJF,thaw_days,anom_dt,77,0.0301,0.7953
country,NORDIC,DJF,tmax_mean,value,77,0.0046,0.9682
country,NORDIC,DJF,tmax_mean,anom,77,0.0329,0.7761
country,NORDIC,DJF,tmax_mean,anom_dt,77,0.0226,0.8453
country,NORDIC,DJF,tmean,value,77,0.0236,0.8382
country,NORDIC,DJF,tmean,anom,77,0.0403,0.7279
country,NORDIC,DJF,tmean,anom_dt,77,0.0288,0.8038
country,NORDIC,DJF,tmin_mean,value,77,0.0173,0.8811
country,NORDIC,DJF,tmin_mean,anom,77,0.0145,0.9005
country,NORDIC,DJF,tmin_mean,anom_dt,77,0.0127,0.9127
country,NORDIC,JFM,frost_days,value,77,-0.0578,0.6177
country,NORDIC,JFM,frost_days,anom,77,-0.0411,0.7224
country,NORDIC,JFM,frost_days,anom_dt,77,-0.0514,0.6571
country,NORDIC,JFM,ice_days,value,77,-0.0040,0.9725
country,NORDIC,JFM,ice_days,anom,77,-0.0141,0.9033
country,NORDIC,JFM,ice_days,anom_dt,77,-0.0291,0.8019
country,NORDIC,JFM,precip,value,77,0.1065,0.3564
country,NORDIC,JFM,precip,anom,77,0.0722,0.5327
country,NORDIC,JFM,precip,anom_dt,77,0.0746,0.5193
country,NORDIC,JFM,precip_days,value,77,0.1105,0.3385
country,NORDIC,JFM,precip_days,anom,77,0.0958,0.4074
country,NORDIC,JFM,precip_days,anom_dt,77,0.0791,0.4939
country,NORDIC,JFM,rain_on_snow_days,value,77,0.1051,0.3629
country,NORDIC,JFM,rain_on_snow_days,anom,77,0.0911,0.4306
country,NORDIC,JFM,rain_on_snow_days,anom_dt,77,0.0736,0.5249
country,NORDIC,JFM,snow_cover_days,value,77,-0.0609,0.5985
country,NORDIC,JFM,snow_cover_days,anom,77,-0.0036,0.9752
country,NORDIC,JFM,snow_cover_days,anom_dt,77,-0.0209,0.8570
country,NORDIC,JFM,snow_depth,value,77,0.0114,0.9216
country,NORDIC,JFM,snow_depth,anom,77,0.0125,0.9142
country,NORDIC,JFM,snow_depth,anom_dt,77,0.0078,0.9463
country,NORDIC,JFM,snow_max,value,77,0.0043,0.9704
country,NORDIC,JFM,snow_max,anom,77,0.0375,0.7460
country,NORDIC,JFM,snow_max,anom_dt,77,0.0069,0.9528
country,NORDIC,JFM,thaw_days,value,77,-0.0015,0.9899
country,NORDIC,JFM,thaw_days,anom,77,0.0063,0.9567
country,NORDIC,JFM,thaw_days,anom_dt,77,0.0256,0.8251
country,NORDIC,JFM,tmax_mean,value,77,-0.0179,0.8769
country,NORDIC,JFM,tmax_mean,anom,77,-0.0111,0.9239
country,NORDIC,JFM,tmax_mean,anom_dt,77,-0.0073,0.9501
country,NORDIC,JFM,tmean,value,77,-0.0064,0.9561
country,NORDIC,JFM,tmean,anom,77,-0.0055,0.9624
country,NORDIC,JFM,tmean,anom_dt,77,-0.0118,0.9186
country,NORDIC,JFM,tmin_mean,value,77,0.0053,0.9636
country,NORDIC,JFM,tmin_mean,anom,77,0.0046,0.9685
country,NORDIC,JFM,tmin_mean,anom_dt,77,0.0049,0.9665
country,NORDIC,NDJFM,frost_days,value,77,-0.0950,0.4111
country,NORDIC,NDJFM,frost_days,anom,77,-0.0973,0.3998
country,NORDIC,NDJFM,frost_days,anom_dt,77,-0.0862,0.4562
country,NORDIC,NDJFM,ice_days,value,77,-0.0181,0.8759
country,NORDIC,NDJFM,ice_days,anom,77,-0.0310,0.7889
country,NORDIC,NDJFM,ice_days,anom_dt,77,-0.0551,0.6339
country,NORDIC,NDJFM,precip,value,77,0.1082,0.3490
country,NORDIC,NDJFM,precip,anom,77,0.0312,0.7874
country,NORDIC,NDJFM,precip,anom_dt,77,0.0208,0.8572
country,NORDIC,NDJFM,precip_days,value,77,0.0657,0.5705
country,NORDIC,NDJFM,precip_days,anom,77,0.0054,0.9629
country,NORDIC,NDJFM,precip_days,anom_dt,77,-0.0094,0.9352
country,NORDIC,NDJFM,rain_on_snow_days,value,77,0.0228,0.8437
country,NORDIC,NDJFM,rain_on_snow_days,anom,77,0.0732,0.5269
country,NORDIC,NDJFM,rain_on_snow_days,anom_dt,77,0.1079,0.3504
country,NORDIC,NDJFM,snow_cover_days,value,77,0.0078,0.9465
country,NORDIC,NDJFM,snow_cover_days,anom,77,-0.0866,0.4538
country,NORDIC,NDJFM,snow_cover_days,anom_dt,77,-0.0564,0.6263
